# time = 1000
# Grid points = 547
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -2.2213721669e-01  -2.2404726534e-01   1.8310361501e+01   5.8330092839e-01   5.8330092839e-01
  -2.1831711938e-01  -2.2022716804e-01   1.8302163670e+01   5.9471846524e-01   5.9471846524e-01
  -2.1449702207e-01  -2.1640707073e-01   1.8295582507e+01   6.0510438765e-01   6.0510438765e-01
  -2.1067692477e-01  -2.1258697342e-01   1.8290647042e+01   6.1445142700e-01   6.1445142700e-01
  -2.0680725777e-01  -2.0876687611e-01   1.8287334353e+01   6.2286926623e-01   6.2286926623e-01
  -2.0288802110e-01  -2.0484763943e-01   1.8285758072e+01   6.3029712709e-01   6.3029712709e-01
  -1.9896878442e-01  -2.0092840276e-01   1.8285992449e+01   6.3660308918e-01   6.3660308918e-01
  -1.9504954774e-01  -1.9700916608e-01   1.8288056569e+01   6.4176824997e-01   6.4176824997e-01
  -1.9113031106e-01  -1.9308992940e-01   1.8291951781e+01   6.4578686622e-01   6.4578686622e-01
  -1.8721107438e-01  -1.8917069272e-01   1.8297664733e+01   6.4866421750e-01   6.4866421750e-01
  -1.8329183770e-01  -1.8525145604e-01   1.8305166757e+01   6.5041568372e-01   6.5041568372e-01
  -1.7937260102e-01  -1.8133221936e-01   1.8314406696e+01   6.5106672551e-01   6.5106672551e-01
  -1.7545336434e-01  -1.7741298268e-01   1.8325303901e+01   6.5065223727e-01   6.5065223727e-01
  -1.7153412767e-01  -1.7349374600e-01   1.8337774283e+01   6.4920930695e-01   6.4920930695e-01
  -1.6761489099e-01  -1.6957450933e-01   1.8351836838e+01   6.4675289957e-01   6.4675289957e-01
  -1.6369565431e-01  -1.6565527265e-01   1.8367668834e+01   6.4325887260e-01   6.4325887260e-01
  -1.5977641763e-01  -1.6173603597e-01   1.8385347465e+01   6.3870956392e-01   6.3870956392e-01
  -1.5585718095e-01  -1.5781679929e-01   1.8404903905e+01   6.3309828086e-01   6.3309828086e-01
  -1.5193794427e-01  -1.5389756261e-01   1.8426013635e+01   6.2653693394e-01   6.2653693394e-01
  -1.4801870759e-01  -1.4997832593e-01   1.8447997598e+01   6.1926700340e-01   6.1926700340e-01
  -1.4440230312e-01  -1.4605908925e-01   1.8469018083e+01   6.1196016284e-01   6.1196016284e-01
  -1.4108873084e-01  -1.4274551698e-01   1.8489059489e+01   6.0474927972e-01   6.0474927972e-01
  -1.3777515857e-01  -1.3943194471e-01   1.8509971746e+01   5.9700754041e-01   5.9700754041e-01
  -1.3446158630e-01  -1.3611837243e-01   1.8531713590e+01   5.8876353643e-01   5.8876353643e-01
  -1.3114801402e-01  -1.3280480016e-01   1.8554210291e+01   5.8005614012e-01   5.8005614012e-01
  -1.2783444175e-01  -1.2949122788e-01   1.8577418130e+01   5.7091182042e-01   5.7091182042e-01
  -1.2452086947e-01  -1.2617765561e-01   1.8601314544e+01   5.6134935164e-01   5.6134935164e-01
  -1.2120729720e-01  -1.2286408334e-01   1.8625815638e+01   5.5141345122e-01   5.5141345122e-01
  -1.1789372493e-01  -1.1955051106e-01   1.8650736481e+01   5.4119141773e-01   5.4119141773e-01
  -1.1458015265e-01  -1.1623693879e-01   1.8675926632e+01   5.3075784962e-01   5.3075784962e-01
  -1.1126658038e-01  -1.1292336652e-01   1.8701351795e+01   5.2013994121e-01   5.2013994121e-01
  -1.0795300811e-01  -1.0960979424e-01   1.8727034842e+01   5.0934067975e-01   5.0934067975e-01
  -1.0463943583e-01  -1.0629622197e-01   1.8752924582e+01   4.9839314751e-01   4.9839314751e-01
  -1.0132586356e-01  -1.0298264970e-01   1.8778936220e+01   4.8734400443e-01   4.8734400443e-01
  -9.8012291285e-02  -9.9669077422e-02   1.8805008108e+01   4.7623016356e-01   4.7623016356e-01
  -9.4698719011e-02  -9.6355505148e-02   1.8831066221e+01   4.6509405064e-01   4.6509405064e-01
