# time = 1000
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -5.7777777778e-01   2.8574403398e+00   9.8730124732e-03  -9.8725313228e-03   7.8534942676e-01   4.1597177939e-01   0.0000000000e+00
  -5.7222222222e-01   2.8497123676e+00   1.0765766087e-02  -1.0765142267e-02   7.8534021486e-01   4.1376212196e-01   0.0000000000e+00
  -5.6666666667e-01   2.8408471009e+00   1.2118258884e-02  -1.2117369196e-02   7.8532474098e-01   4.1195636542e-01   0.0000000000e+00
  -5.6111111111e-01   2.8320572676e+00   1.3420470198e-02  -1.3419261803e-02   7.8530811426e-01   4.1066190662e-01   0.0000000000e+00
  -5.5555555556e-01   2.8217688105e+00   1.4406945007e-02  -1.4405450106e-02   7.8529439059e-01   4.0926119601e-01  -3.8459253728e-16
  -5.5000000000e-01   2.8092222281e+00   1.4769581710e-02  -1.4767971072e-02   7.8528910104e-01   4.0735445618e-01   0.0000000000e+00
  -5.4444444444e-01   2.7950285603e+00   1.4354266524e-02  -1.4352787957e-02   7.8529514802e-01   4.0506978412e-01   0.0000000000e+00
  -5.3888888889e-01   2.7792006827e+00   1.3373196612e-02  -1.3372000942e-02   7.8530874759e-01   4.0254514694e-01   0.0000000000e+00
  -5.3333333333e-01   2.7608127884e+00   1.1988432685e-02  -1.1987571284e-02   7.8532630564e-01   3.9993933424e-01  -1.9229626864e-16
  -5.2777777778e-01   2.7376831393e+00   1.0397684785e-02  -1.0397122785e-02   7.8534410947e-01   3.9743302598e-01   0.0000000000e+00
  -5.2222222222e-01   2.7093987520e+00   8.4044861421e-03  -8.4041893393e-03   7.8536284664e-01   3.9507912002e-01   0.0000000000e+00
  -5.1666666667e-01   2.6765480298e+00   5.7563071871e-03  -5.7562118278e-03   7.8538159610e-01   3.9290644851e-01  -5.7688880592e-16
