# time = 200
# Grid points = 544
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -8.2198302713e-01  -8.2343177988e-01   1.5091922196e+01  -6.6702305234e-01  -6.6702305234e-01
  -8.1908552161e-01  -8.2053427437e-01   1.5058619442e+01  -6.1611765545e-01  -6.1611765545e-01
  -8.1618801609e-01  -8.1763676885e-01   1.5030676901e+01  -5.6793354400e-01  -5.6793354400e-01
  -8.1329051058e-01  -8.1473926334e-01   1.5009018794e+01  -5.2289054914e-01  -5.2289054914e-01
  -8.1039300506e-01  -8.1184175782e-01   1.4994479638e+01  -4.8135415412e-01  -4.8135415412e-01
  -8.0749549955e-01  -8.0894425230e-01   1.4987777519e+01  -4.4363468303e-01  -4.4363468303e-01
  -8.0459799403e-01  -8.0604674679e-01   1.4989466304e+01  -4.1000140013e-01  -4.1000140013e-01
  -8.0170048851e-01  -8.0314924127e-01   1.4999888130e+01  -3.8069903620e-01  -3.8069903620e-01
  -7.9880298300e-01  -8.0025173576e-01   1.5019172337e+01  -3.5592287345e-01  -3.5592287345e-01
  -7.9556631331e-01  -7.9735423024e-01   1.5050593926e+01  -3.3337459048e-01  -3.3337459048e-01
  -7.9199047945e-01  -7.9377839638e-01   1.5098625748e+01  -3.1526938026e-01  -3.1526938026e-01
  -7.8841464560e-01  -7.9020256253e-01   1.5159608810e+01  -3.0355240621e-01  -3.0355240621e-01
  -7.8483881174e-01  -7.8662672867e-01   1.5232602676e+01  -2.9778925500e-01  -2.9778925500e-01
  -7.8126297788e-01  -7.8305089481e-01   1.5315964258e+01  -2.9749309035e-01  -2.9749309035e-01
  -7.7768714403e-01  -7.7947506096e-01   1.5407751508e+01  -3.0206429531e-01  -3.0206429531e-01
  -7.7411131017e-01  -7.7589922710e-01   1.5506191282e+01  -3.1080368289e-01  -3.1080368289e-01
  -7.7053547631e-01  -7.7232339324e-01   1.5609837620e+01  -3.2297078686e-01  -3.2297078686e-01
  -7.6731501064e-01  -7.6874755939e-01   1.5706535753e+01  -3.3631333916e-01  -3.3631333916e-01
