# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -4.3333333333e-01   3.5666960201e+00  -1.9425215615e-02   1.9421551694e-02   7.8520951767e-01   8.1005826819e-01   0.0000000000e+00
  -4.2777777778e-01   3.5295643519e+00  -1.8653431711e-02   1.8650187831e-02   7.8522420840e-01   8.1505375058e-01   1.9229626864e-16
  -4.2222222222e-01   3.4970713042e+00  -1.7963962728e-02   1.7961065582e-02   7.8523682874e-01   8.1938733113e-01  -3.8459253728e-16
  -4.1666666667e-01   3.4706988632e+00  -1.7453517980e-02   1.7450860431e-02   7.8524586628e-01   8.2264377012e-01   1.9229626864e-16
  -4.1111111111e-01   3.4502036884e+00  -1.7207096437e-02   1.7204550420e-02   7.8525013590e-01   8.2490560851e-01   4.8074067160e-16
  -4.0555555556e-01   3.4341982522e+00  -1.7367892386e-02   1.7365273173e-02   7.8524735670e-01   8.2642607341e-01   0.0000000000e+00
  -4.0000000000e-01   3.4212896136e+00  -1.7575168552e-02   1.7572455247e-02   7.8524373601e-01   8.2730886587e-01  -1.9229626864e-16
  -3.9444444444e-01   3.4119468324e+00  -1.7987765842e-02   1.7984857243e-02   7.8523640108e-01   8.2780924453e-01   1.9229626864e-16
  -3.8888888889e-01   3.4029297569e+00  -1.8633270122e-02   1.8630036713e-02   7.8522458420e-01   8.2813047562e-01   3.8459253728e-16
  -3.8333333333e-01   3.3945865707e+00  -1.9397064223e-02   1.9393417113e-02   7.8521006404e-01   8.2819153090e-01  -3.8459253728e-16
  -3.7777777778e-01   3.3870748704e+00  -2.0243477104e-02   2.0239330987e-02   7.8519329218e-01   8.2818948839e-01   0.0000000000e+00
  -3.7222222222e-01   3.3797643799e+00  -2.0816369562e-02   2.0811860703e-02   7.8518153411e-01   8.2795266044e-01   0.0000000000e+00
  -3.6666666667e-01   3.3687798316e+00  -2.0921890214e-02   2.0917312461e-02   7.8517933254e-01   8.2757099031e-01   0.0000000000e+00
  -3.6111111111e-01   3.3538876958e+00  -2.0708116486e-02   2.0703678690e-02   7.8518378108e-01   8.2755221175e-01   1.9229626864e-16
  -3.5555555556e-01   3.3347327926e+00  -2.0555724612e-02   2.0551383784e-02   7.8518692429e-01   8.2813871094e-01   0.0000000000e+00
  -3.5000000000e-01   3.3119004277e+00  -2.0459354790e-02   2.0455074106e-02   7.8518890003e-01   8.2926095762e-01   0.0000000000e+00
  -3.4444444444e-01   3.2855445040e+00  -2.0079875970e-02   2.0075829209e-02   7.8519658982e-01   8.3063446915e-01   0.0000000000e+00
  -3.3888888889e-01   3.2559189336e+00  -1.9340802436e-02   1.9337186744e-02   7.8521115342e-01   8.3225049396e-01   0.0000000000e+00
  -3.3333333333e-01   3.2234256021e+00  -1.8351812266e-02   1.8348723061e-02   7.8522978776e-01   8.3399241931e-01   0.0000000000e+00
  -3.2777777778e-01   3.1906363926e+00  -1.7190827640e-02   1.7188288490e-02   7.8525041578e-01   8.3553875665e-01   0.0000000000e+00
  -3.2222222222e-01   3.1577797454e+00  -1.6102654454e-02   1.6100567471e-02   7.8526852684e-01   8.3702764922e-01   1.9229626864e-16
  -3.1666666667e-01   3.1259750265e+00  -1.5150006375e-02   1.5148267581e-02   7.8528341080e-01   8.3840337883e-01   0.0000000000e+00
  -3.1111111111e-01   3.0967571061e+00  -1.4511907625e-02   1.4510379688e-02   7.8529287315e-01   8.3946824415e-01   0.0000000000e+00
  -3.0555555556e-01   3.0705690389e+00  -1.4283900983e-02   1.4282445150e-02   7.8529615539e-01   8.4018773409e-01   0.0000000000e+00
  -3.0000000000e-01   3.0467906561e+00  -1.4467551028e-02   1.4466037134e-02   7.8529351573e-01   8.4064280592e-01   0.0000000000e+00
  -2.9444444444e-01   3.0262489633e+00  -1.4895743683e-02   1.4894091481e-02   7.8528723007e-01   8.4068052286e-01   4.8074067160e-16
  -2.8888888889e-01   3.0093401745e+00  -1.5345912501e-02   1.5344105497e-02   7.8528042420e-01   8.4027828681e-01   0.0000000000e+00
  -2.8333333333e-01   2.9958480621e+00  -1.5799894607e-02   1.5797923228e-02   7.8527335555e-01   8.3946266784e-01   0.0000000000e+00
  -2.7777777778e-01   2.9837165024e+00  -1.6242587250e-02   1.6240444974e-02   7.8526626418e-01   8.3850320367e-01  -3.8459253728e-16
  -2.7222222222e-01   2.9712185219e+00  -1.6534007051e-02   1.6531747647e-02   7.8526148921e-01   8.3765540650e-01   1.9229626864e-16
  -2.6666666667e-01   2.9578428018e+00  -1.6538140684e-02   1.6535880451e-02   7.8526142092e-01   8.3696809233e-01   0.0000000000e+00
  -2.6111111111e-01   2.9453054070e+00  -1.6291098851e-02   1.6288937252e-02   7.8526547517e-01   8.3632642924e-01  -3.8459253728e-16
  -2.5555555556e-01   2.9328328994e+00  -1.5802783459e-02   1.5800811359e-02   7.8527330991e-01   8.3575318930e-01   1.9229626864e-16
  -2.5000000000e-01   2.9190040768e+00  -1.5060955674e-02   1.5059248769e-02   7.8528475577e-01   8.3527296515e-01   0.0000000000e+00
  -2.4444444444e-01   2.9026728193e+00  -1.4150293297e-02   1.4148878248e-02   7.8529805466e-01   8.3501699413e-01  -3.8459253728e-16
  -2.3888888889e-01   2.8841063037e+00  -1.3198685586e-02   1.3197537150e-02   7.8531106589e-01   8.3503427611e-01   0.0000000000e+00
  -2.3333333333e-01   2.8638028194e+00  -1.2298218296e-02   1.2297289780e-02   7.8532254420e-01   8.3541829128e-01   0.0000000000e+00
  -2.2777777778e-01   2.8417110562e+00  -1.1536655976e-02   1.1535889131e-02   7.8533161919e-01   8.3617394830e-01   0.0000000000e+00
  -2.2222222222e-01   2.8177628402e+00  -1.1063350315e-02   1.1062673099e-02   7.8533696711e-01   8.3737924651e-01   0.0000000000e+00
  -2.1666666667e-01   2.7926246745e+00  -1.0786063257e-02   1.0785435921e-02   7.8533999607e-01   8.3892406041e-01   0.0000000000e+00
  -2.1111111111e-01   2.7678039451e+00  -1.0458121457e-02   1.0457549615e-02   7.8534347922e-01   8.4064237233e-01   1.9229626864e-16
  -2.0555555556e-01   2.7438612562e+00  -9.8910927457e-03   9.8906089317e-03   7.8534924823e-01   8.4248612243e-01  -5.7688880592e-16
  -2.0000000000e-01   2.7216497017e+00  -9.0283128256e-03   9.0279447720e-03   7.8535740934e-01   8.4448192151e-01   0.0000000000e+00
  -1.9444444444e-01   2.7025185340e+00  -8.0733800533e-03   8.0731169596e-03   7.8536557440e-01   8.4659928593e-01   0.0000000000e+00
  -1.8888888889e-01   2.6868319757e+00  -7.0365354023e-03   7.0363612096e-03   7.8537340740e-01   8.4874030478e-01   0.0000000000e+00
  -1.8333333333e-01   2.6732301255e+00  -5.7576181473e-03   5.7575227224e-03   7.8538158856e-01   8.5085659146e-01  -3.8459253728e-16
  -1.7777777778e-01   2.6621424986e+00  -4.1671091392e-03   4.1670729686e-03   7.8538948114e-01   8.5299108608e-01   0.0000000000e+00
  -1.7222222222e-01   2.6532405037e+00  -2.4197934055e-03   2.4197863237e-03   7.8539523568e-01   8.5504700413e-01   0.0000000000e+00
  -1.6666666667e-01   2.6459278354e+00  -6.3094052570e-04   6.3094045750e-04   7.8539796439e-01   8.5703280184e-01  -3.8459253728e-16
  -1.6111111111e-01   2.6396296565e+00   1.1219878911e-03  -1.1219872225e-03   7.8539753402e-01   8.5899038116e-01   0.0000000000e+00
  -1.5555555556e-01   2.6330478343e+00   2.5934272735e-03  -2.5934185709e-03   7.8539480047e-01   8.6119288939e-01   0.0000000000e+00
  -1.5000000000e-01   2.6260835483e+00   3.8182811065e-03  -3.8182532792e-03   7.8539087389e-01   8.6354428565e-01  -3.8459253728e-16
  -1.4444444444e-01   2.6190936823e+00   4.8458142330e-03  -4.8457573500e-03   7.8538642254e-01   8.6594675571e-01   0.0000000000e+00
  -1.3888888889e-01   2.6120687923e+00   5.8413990413e-03  -5.8412993899e-03   7.8538110261e-01   8.6835361932e-01   1.9229626864e-16
  -1.3333333333e-01   2.6050698470e+00   6.8109964599e-03  -6.8108382029e-03   7.8537496902e-01   8.7076114683e-01   0.0000000000e+00
  -1.2777777778e-01   2.5971926517e+00   7.6480205041e-03  -7.6477967921e-03   7.8536891791e-01   8.7328030832e-01  -3.8459253728e-16
  -1.2222222222e-01   2.5880247428e+00   8.2821013776e-03  -8.2818172187e-03   7.8536386768e-01   8.7595337574e-01   1.9229626864e-16
  -1.1666666667e-01   2.5781695750e+00   8.7859705391e-03  -8.7856348044e-03   7.8535956781e-01   8.7867314700e-01   1.9229626864e-16
  -1.1111111111e-01   2.5683124037e+00   9.2617632231e-03  -9.2613689772e-03   7.8535527457e-01   8.8129078845e-01   1.9229626864e-16
  -1.0555555556e-01   2.5588893871e+00   9.6973170940e-03  -9.6968635731e-03   7.8535114598e-01   8.8374567100e-01   0.0000000000e+00
  -1.0000000000e-01   2.5500133187e+00   1.0075955200e-02  -1.0075445164e-02   7.8534740266e-01   8.8607322174e-01   0.0000000000e+00
  -9.4444444444e-02   2.5421193195e+00   1.0384245032e-02  -1.0383684997e-02   7.8534424913e-01   8.8821319659e-01  -3.8459253728e-16
  -8.8888888889e-02   2.5354448100e+00   1.0632330007e-02  -1.0631730872e-02   7.8534164237e-01   8.9010378507e-01   3.8459253728e-16
  -8.3333333333e-02   2.5301602656e+00   1.0828125592e-02  -1.0827490064e-02   7.8533954152e-01   8.9173505815e-01  -5.7688880592e-16
  -7.7777777778e-02   2.5259972679e+00   1.0963056673e-02  -1.0962397961e-02   7.8533807148e-01   8.9312047771e-01   0.0000000000e+00
  -7.2222222222e-02   2.5227319290e+00   1.1062991161e-02  -1.1062314850e-02   7.8533697105e-01   8.9420389809e-01   0.0000000000e+00
  -6.6666666667e-02   2.5199344290e+00   1.1151404891e-02  -1.1150712799e-02   7.8533598905e-01   8.9506094800e-01   0.0000000000e+00
  -6.1111111111e-02   2.5174925495e+00   1.1210257949e-02  -1.1209555133e-02   7.8533533108e-01   8.9574126696e-01   0.0000000000e+00
  -5.5555555556e-02   2.5152622108e+00   1.1219222122e-02  -1.1218517350e-02   7.8533523063e-01   8.9631170426e-01   0.0000000000e+00
  -5.0000000000e-02   2.5129457650e+00   1.1175793834e-02  -1.1175096336e-02   7.8533571689e-01   8.9680452349e-01   0.0000000000e+00
  -4.4444444444e-02   2.5110420985e+00   1.1046366846e-02  -1.1045695466e-02   7.8533715485e-01   8.9716408939e-01  -1.9229626864e-16
  -3.8888888889e-02   2.5095584614e+00   1.0775631274e-02  -1.0775004698e-02   7.8534010853e-01   8.9732182472e-01   1.9229626864e-16
  -3.3333333333e-02   2.5085358951e+00   1.0339438247e-02  -1.0338887790e-02   7.8534471330e-01   8.9732441553e-01   0.0000000000e+00
  -2.7777777778e-02   2.5077773221e+00   9.7775763499e-03  -9.7771090598e-03   7.8535036440e-01   8.9721550878e-01   0.0000000000e+00
  -2.2222222222e-02   2.5077825644e+00   9.1392627053e-03  -9.1388837336e-03   7.8535640152e-01   8.9697583275e-01   1.9229626864e-16
  -1.6666666667e-02   2.5085959532e+00   8.5038476498e-03  -8.5035412878e-03   7.8536200657e-01   8.9672541239e-01   0.0000000000e+00
  -1.1111111111e-02   2.5100159808e+00   7.9617454295e-03  -7.9614942397e-03   7.8536646937e-01   8.9647738960e-01  -1.9229626864e-16
  -5.5555555556e-03   2.5121786877e+00   7.5736002424e-03  -7.5733865208e-03   7.8536948433e-01   8.9620997405e-01  -3.8459253728e-16
   0.0000000000e+00   2.5143737374e+00   7.4272424668e-03  -7.4270396259e-03   7.8537058204e-01   8.9603938940e-01   0.0000000000e+00
   5.5555555556e-03   2.5174392521e+00   7.4436266544e-03  -7.4434227119e-03   7.8537046021e-01   8.9584963423e-01  -1.9229626864e-16
   1.1111111111e-02   2.5213231273e+00   7.5778685012e-03  -7.5776547102e-03   7.8536945187e-01   8.9565220393e-01   0.0000000000e+00
   1.6666666667e-02   2.5267012973e+00   7.7446119397e-03  -7.7443789907e-03   7.8536817446e-01   8.9543208699e-01   0.0000000000e+00
   2.2222222222e-02   2.5337023116e+00   7.8809858280e-03  -7.8807420074e-03   7.8536710907e-01   8.9512376853e-01   0.0000000000e+00
   2.7777777778e-02   2.5423307673e+00   7.9943505176e-03  -7.9940974388e-03   7.8536620932e-01   8.9465531536e-01  -5.7688880592e-16
   3.3333333333e-02   2.5523634635e+00   8.1629092433e-03  -8.1626359660e-03   7.8536484766e-01   8.9403714974e-01   0.0000000000e+00
