# time = 1000.0
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf
 -2.6779661017E-01   2.1648100877E+01   1.9768375577E+00
 -2.6610169492E-01   2.1657903856E+01   1.9758794179E+00
 -2.6440677966E-01   2.1667689577E+01   1.9749060098E+00
 -2.6271186441E-01   2.1677450926E+01   1.9739290579E+00
 -2.6101694915E-01   2.1687186144E+01   1.9729479236E+00
 -2.5932203390E-01   2.1696890147E+01   1.9719657502E+00
 -2.5762711864E-01   2.1706562113E+01   1.9709821649E+00
 -2.5593220339E-01   2.1716202801E+01   1.9700043034E+00
 -2.5423728814E-01   2.1725817772E+01   1.9690320288E+00
 -2.5254237288E-01   2.1735410286E+01   1.9680644328E+00
 -2.5084745763E-01   2.1744973387E+01   1.9670990071E+00
 -2.4915254237E-01   2.1754497986E+01   1.9661441604E+00
 -2.4745762712E-01   2.1763986590E+01   1.9651950128E+00
 -2.4576271186E-01   2.1773436679E+01   1.9642598252E+00
 -2.4406779661E-01   2.1782849837E+01   1.9633409372E+00
 -2.4237288136E-01   2.1792226100E+01   1.9624326205E+00
 -2.4067796610E-01   2.1801574423E+01   1.9615286093E+00
 -2.3898305085E-01   2.1810885780E+01   1.9606298487E+00
 -2.3728813559E-01   2.1820173276E+01   1.9597361953E+00
 -2.3559322034E-01   2.1829444473E+01   1.9588405435E+00
 -2.3389830508E-01   2.1838697651E+01   1.9579394043E+00
 -2.3220338983E-01   2.1847932869E+01   1.9570324887E+00
 -2.3050847458E-01   2.1857148408E+01   1.9561323110E+00
 -2.2881355932E-01   2.1866351784E+01   1.9552352055E+00
 -2.2711864407E-01   2.1875543288E+01   1.9543438132E+00
 -2.2542372881E-01   2.1884723683E+01   1.9534672956E+00
 -2.2372881356E-01   2.1893885565E+01   1.9526061533E+00
 -2.2203389831E-01   2.1903025772E+01   1.9517498703E+00
 -2.2033898305E-01   2.1912151120E+01   1.9508972511E+00
 -2.1864406780E-01   2.1921259913E+01   1.9500585853E+00
 -2.1694915254E-01   2.1930354653E+01   1.9492398217E+00
 -2.1525423729E-01   2.1939429425E+01   1.9484403381E+00
 -2.1355932203E-01   2.1948484884E+01   1.9476619531E+00
 -2.1186440678E-01   2.1957523144E+01   1.9468954157E+00
 -2.1016949153E-01   2.1966540414E+01   1.9461396831E+00
 -2.0847457627E-01   2.1975542353E+01   1.9453906963E+00
 -2.0677966102E-01   2.1984531005E+01   1.9446430902E+00
 -2.0508474576E-01   2.1993501655E+01   1.9438996801E+00
 -2.0338983051E-01   2.2002450143E+01   1.9431492769E+00
 -2.0169491525E-01   2.2011375246E+01   1.9424028035E+00
 -2.0000000000E-01   2.2020279628E+01   1.9416575414E+00
 -1.9830508475E-01   2.2029170022E+01   1.9409039893E+00
 -1.9661016949E-01   2.2038042235E+01   1.9401291556E+00
 -1.9491525424E-01   2.2046886509E+01   1.9393487033E+00
 -1.9322033898E-01   2.2055709592E+01   1.9385698411E+00
 -1.9152542373E-01   2.2064502533E+01   1.9377944527E+00
 -1.8983050847E-01   2.2073263986E+01   1.9370216084E+00
 -1.8813559322E-01   2.2081991599E+01   1.9362564398E+00
 -1.8644067797E-01   2.2090687135E+01   1.9354968334E+00
 -1.8474576271E-01   2.2099349658E+01   1.9347401471E+00
 -1.8305084746E-01   2.2107977777E+01   1.9339852624E+00
 -1.8135593220E-01   2.2116576675E+01   1.9332319927E+00
 -1.7966101695E-01   2.2125139912E+01   1.9324927998E+00
 -1.7796610169E-01   2.2133675343E+01   1.9317580685E+00
 -1.7627118644E-01   2.2142184441E+01   1.9310275322E+00
 -1.7457627119E-01   2.2150655685E+01   1.9303138646E+00
 -1.7288135593E-01   2.2159097603E+01   1.9296129234E+00
 -1.7118644068E-01   2.2167509915E+01   1.9289259062E+00
 -1.6949152542E-01   2.2175900197E+01   1.9282476214E+00
 -1.6779661017E-01   2.2184263652E+01   1.9275910708E+00
 -1.6610169492E-01   2.2192600383E+01   1.9269542673E+00
 -1.6440677966E-01   2.2200899563E+01   1.9263496796E+00
 -1.6271186441E-01   2.2209165866E+01   1.9257739456E+00
 -1.6101694915E-01   2.2217402977E+01   1.9252129071E+00
 -1.5932203390E-01   2.2225608110E+01   1.9246673754E+00
 -1.5762711864E-01   2.2233786603E+01   1.9241356152E+00
 -1.5593220339E-01   2.2241938357E+01   1.9236071751E+00
 -1.5423728814E-01   2.2250057608E+01   1.9230698281E+00
 -1.5254237288E-01   2.2258139570E+01   1.9225230488E+00
 -1.5084745763E-01   2.2266187363E+01   1.9219653022E+00
 -1.4915254237E-01   2.2274195925E+01   1.9214050370E+00
 -1.4745762712E-01   2.2282166246E+01   1.9208427513E+00
 -1.4576271186E-01   2.2290101300E+01   1.9202794369E+00
 -1.4406779661E-01   2.2297997032E+01   1.9197205709E+00
 -1.4237288136E-01   2.2305849981E+01   1.9191684423E+00
 -1.4067796610E-01   2.2313665057E+01   1.9186107526E+00
 -1.3898305085E-01   2.2321442404E+01   1.9180480803E+00
 -1.3728813559E-01   2.2329178775E+01   1.9174903161E+00
 -1.3559322034E-01   2.2336881463E+01   1.9169301909E+00
 -1.3389830508E-01   2.2344545312E+01   1.9163695415E+00
 -1.3220338983E-01   2.2352171473E+01   1.9158022804E+00
 -1.3050847458E-01   2.2359757475E+01   1.9152359943E+00
 -1.2881355932E-01   2.2367305790E+01   1.9146683504E+00
 -1.2711864407E-01   2.2374816270E+01   1.9140926228E+00
 -1.2542372881E-01   2.2382286390E+01   1.9135107178E+00
 -1.2372881356E-01   2.2389716504E+01   1.9129243165E+00
 -1.2203389831E-01   2.2397099506E+01   1.9123400662E+00
 -1.2033898305E-01   2.2404435339E+01   1.9117556425E+00
 -1.1864406780E-01   2.2411726942E+01   1.9111660560E+00
 -1.1694915254E-01   2.2418966675E+01   1.9105751800E+00
 -1.1525423729E-01   2.2426155577E+01   1.9099813602E+00
 -1.1355932203E-01   2.2433295280E+01   1.9093885476E+00
 -1.1186440678E-01   2.2440385322E+01   1.9087993468E+00
 -1.1016949153E-01   2.2447416194E+01   1.9082180937E+00
 -1.0847457627E-01   2.2454386427E+01   1.9076396284E+00
 -1.0677966102E-01   2.2461298702E+01   1.9070593012E+00
 -1.0508474576E-01   2.2468150886E+01   1.9064831311E+00
 -1.0338983051E-01   2.2474942637E+01   1.9059067597E+00
 -1.0169491525E-01   2.2481668045E+01   1.9053351546E+00
 -1.0000000000E-01   2.2488331119E+01   1.9047643867E+00
 -9.8305084746E-02   2.2494932273E+01   1.9041899261E+00
 -9.6610169492E-02   2.2501470952E+01   1.9036172146E+00
 -9.4915254237E-02   2.2507941918E+01   1.9030395092E+00
 -9.3220338983E-02   2.2514337997E+01   1.9024650431E+00
 -9.1525423729E-02   2.2520657475E+01   1.9019017687E+00
 -8.9830508475E-02   2.2526899728E+01   1.9013483492E+00
 -8.8135593220E-02   2.2533060196E+01   1.9008031193E+00
 -8.6440677966E-02   2.2539143197E+01   1.9002601767E+00
 -8.4745762712E-02   2.2545145159E+01   1.8997134690E+00
 -8.3050847458E-02   2.2551065164E+01   1.8991774304E+00
 -8.1355932203E-02   2.2556899568E+01   1.8986476319E+00
 -7.9661016949E-02   2.2562642866E+01   1.8981294366E+00
 -7.7966101695E-02   2.2568297742E+01   1.8976218901E+00
 -7.6271186441E-02   2.2573859306E+01   1.8971292205E+00
 -7.4576271186E-02   2.2579325206E+01   1.8966548020E+00
 -7.2881355932E-02   2.2584694474E+01   1.8961981316E+00
 -7.1186440678E-02   2.2589963177E+01   1.8957575497E+00
 -6.9491525424E-02   2.2595130739E+01   1.8953246685E+00
 -6.7796610169E-02   2.2600200708E+01   1.8948956625E+00
 -6.6101694915E-02   2.2605165780E+01   1.8944744060E+00
 -6.4406779661E-02   2.2610032011E+01   1.8940523562E+00
 -6.2711864407E-02   2.2614793655E+01   1.8936319548E+00
 -6.1016949153E-02   2.2619449653E+01   1.8932135670E+00
 -5.9322033898E-02   2.2623999508E+01   1.8927957165E+00
 -5.7627118644E-02   2.2628441929E+01   1.8923820130E+00
 -5.5932203390E-02   2.2632778028E+01   1.8919676795E+00
 -5.4237288136E-02   2.2637006051E+01   1.8915496605E+00
 -5.2542372881E-02   2.2641116913E+01   1.8911342999E+00
 -5.0847457627E-02   2.2645114389E+01   1.8907253146E+00
 -4.9152542373E-02   2.2649001635E+01   1.8903195697E+00
 -4.7457627119E-02   2.2652776022E+01   1.8899141624E+00
 -4.5762711864E-02   2.2656433639E+01   1.8895120881E+00
 -4.4067796610E-02   2.2659974049E+01   1.8891228301E+00
 -4.2372881356E-02   2.2663395157E+01   1.8887490991E+00
 -4.0677966102E-02   2.2666697769E+01   1.8883871578E+00
 -3.8983050847E-02   2.2669877658E+01   1.8880435565E+00
 -3.7288135593E-02   2.2672931647E+01   1.8877185389E+00
 -3.5593220339E-02   2.2675866319E+01   1.8874089708E+00
 -3.3898305085E-02   2.2678679477E+01   1.8871150394E+00
 -3.2203389831E-02   2.2681367956E+01   1.8868339840E+00
 -3.0508474576E-02   2.2683932612E+01   1.8865751219E+00
 -2.8813559322E-02   2.2686370294E+01   1.8863341743E+00
 -2.7118644068E-02   2.2688683285E+01   1.8861044537E+00
 -2.5423728814E-02   2.2690870340E+01   1.8858872804E+00
 -2.3728813559E-02   2.2692923404E+01   1.8856809301E+00
 -2.2033898305E-02   2.2694843417E+01   1.8854909020E+00
 -2.0338983051E-02   2.2696631646E+01   1.8853177961E+00
 -1.8644067797E-02   2.2698284258E+01   1.8851626098E+00
 -1.6949152542E-02   2.2699799483E+01   1.8850232002E+00
 -1.5254237288E-02   2.2701177900E+01   1.8849055513E+00
 -1.3559322034E-02   2.2702415526E+01   1.8848099691E+00
 -1.1864406780E-02   2.2703511317E+01   1.8847370413E+00
 -1.0169491525E-02   2.2704461467E+01   1.8846818456E+00
 -8.4745762712E-03   2.2705270930E+01   1.8846318686E+00
 -6.7796610169E-03   2.2705937244E+01   1.8845860336E+00
 -5.0847457627E-03   2.2706451663E+01   1.8845569191E+00
 -3.3898305085E-03   2.2706819209E+01   1.8845374359E+00
 -1.6949152542E-03   2.2707036273E+01   1.8845264656E+00
  0.0000000000E+00   2.2707109039E+01   1.8845219498E+00
  1.6949152542E-03   2.2707036273E+01   1.8845264656E+00
  3.3898305085E-03   2.2706819209E+01   1.8845374359E+00
  5.0847457627E-03   2.2706451663E+01   1.8845569191E+00
  6.7796610169E-03   2.2705937244E+01   1.8845860336E+00
  8.4745762712E-03   2.2705270930E+01   1.8846318686E+00
  1.0169491525E-02   2.2704461467E+01   1.8846818456E+00
  1.1864406780E-02   2.2703511317E+01   1.8847370413E+00
  1.3559322034E-02   2.2702415526E+01   1.8848099691E+00
  1.5254237288E-02   2.2701177900E+01   1.8849055513E+00
  1.6949152542E-02   2.2699799483E+01   1.8850232002E+00
  1.8644067797E-02   2.2698284258E+01   1.8851626098E+00
  2.0338983051E-02   2.2696631646E+01   1.8853177961E+00
  2.2033898305E-02   2.2694843417E+01   1.8854909020E+00
  2.3728813559E-02   2.2692923404E+01   1.8856809301E+00
  2.5423728814E-02   2.2690870340E+01   1.8858872804E+00
  2.7118644068E-02   2.2688683285E+01   1.8861044537E+00
  2.8813559322E-02   2.2686370294E+01   1.8863341743E+00
  3.0508474576E-02   2.2683932612E+01   1.8865751219E+00
  3.2203389831E-02   2.2681367956E+01   1.8868339840E+00
  3.3898305085E-02   2.2678679477E+01   1.8871150394E+00
  3.5593220339E-02   2.2675866319E+01   1.8874089708E+00
  3.7288135593E-02   2.2672931647E+01   1.8877185389E+00
  3.8983050847E-02   2.2669877658E+01   1.8880435565E+00
  4.0677966102E-02   2.2666697769E+01   1.8883871578E+00
  4.2372881356E-02   2.2663395157E+01   1.8887490991E+00
  4.4067796610E-02   2.2659974049E+01   1.8891228301E+00
  4.5762711864E-02   2.2656433639E+01   1.8895120881E+00
  4.7457627119E-02   2.2652776022E+01   1.8899141624E+00
  4.9152542373E-02   2.2649001635E+01   1.8903195697E+00
  5.0847457627E-02   2.2645114389E+01   1.8907253146E+00
  5.2542372881E-02   2.2641116913E+01   1.8911342999E+00
  5.4237288136E-02   2.2637006051E+01   1.8915496605E+00
  5.5932203390E-02   2.2632778028E+01   1.8919676795E+00
  5.7627118644E-02   2.2628441929E+01   1.8923820130E+00
  5.9322033898E-02   2.2623999508E+01   1.8927957165E+00
  6.1016949153E-02   2.2619449653E+01   1.8932135670E+00
  6.2711864407E-02   2.2614793655E+01   1.8936319548E+00
  6.4406779661E-02   2.2610032011E+01   1.8940523562E+00
  6.6101694915E-02   2.2605165780E+01   1.8944744060E+00
  6.7796610169E-02   2.2600200708E+01   1.8948956625E+00
  6.9491525424E-02   2.2595130739E+01   1.8953246685E+00
  7.1186440678E-02   2.2589963177E+01   1.8957575497E+00
  7.2881355932E-02   2.2584694474E+01   1.8961981316E+00
  7.4576271186E-02   2.2579325206E+01   1.8966548020E+00
  7.6271186441E-02   2.2573859306E+01   1.8971292205E+00
  7.7966101695E-02   2.2568297742E+01   1.8976218901E+00
  7.9661016949E-02   2.2562642866E+01   1.8981294366E+00
  8.1355932203E-02   2.2556899568E+01   1.8986476319E+00
  8.3050847458E-02   2.2551065164E+01   1.8991774304E+00
  8.4745762712E-02   2.2545145159E+01   1.8997134690E+00
  8.6440677966E-02   2.2539143197E+01   1.9002601767E+00
  8.8135593220E-02   2.2533060196E+01   1.9008031193E+00
  8.9830508475E-02   2.2526899728E+01   1.9013483492E+00
  9.1525423729E-02   2.2520657475E+01   1.9019017687E+00
  9.3220338983E-02   2.2514337997E+01   1.9024650431E+00
  9.4915254237E-02   2.2507941918E+01   1.9030395092E+00
  9.6610169492E-02   2.2501470952E+01   1.9036172146E+00
  9.8305084746E-02   2.2494932273E+01   1.9041899261E+00
  1.0000000000E-01   2.2488331119E+01   1.9047643867E+00
  1.0169491525E-01   2.2481668045E+01   1.9053351546E+00
  1.0338983051E-01   2.2474942637E+01   1.9059067597E+00
  1.0508474576E-01   2.2468150886E+01   1.9064831311E+00
  1.0677966102E-01   2.2461298702E+01   1.9070593012E+00
  1.0847457627E-01   2.2454386427E+01   1.9076396284E+00
  1.1016949153E-01   2.2447416194E+01   1.9082180937E+00
  1.1186440678E-01   2.2440385322E+01   1.9087993468E+00
  1.1355932203E-01   2.2433295280E+01   1.9093885476E+00
  1.1525423729E-01   2.2426155577E+01   1.9099813602E+00
  1.1694915254E-01   2.2418966675E+01   1.9105751800E+00
  1.1864406780E-01   2.2411726942E+01   1.9111660560E+00
  1.2033898305E-01   2.2404435339E+01   1.9117556425E+00
  1.2203389831E-01   2.2397099506E+01   1.9123400662E+00
  1.2372881356E-01   2.2389716504E+01   1.9129243165E+00
  1.2542372881E-01   2.2382286390E+01   1.9135107178E+00
  1.2711864407E-01   2.2374816270E+01   1.9140926228E+00
  1.2881355932E-01   2.2367305790E+01   1.9146683504E+00
  1.3050847458E-01   2.2359757475E+01   1.9152359943E+00
  1.3220338983E-01   2.2352171473E+01   1.9158022804E+00
  1.3389830508E-01   2.2344545312E+01   1.9163695415E+00
  1.3559322034E-01   2.2336881463E+01   1.9169301909E+00
  1.3728813559E-01   2.2329178775E+01   1.9174903161E+00
  1.3898305085E-01   2.2321442404E+01   1.9180480803E+00
  1.4067796610E-01   2.2313665057E+01   1.9186107526E+00
  1.4237288136E-01   2.2305849981E+01   1.9191684423E+00
  1.4406779661E-01   2.2297997032E+01   1.9197205709E+00
  1.4576271186E-01   2.2290101300E+01   1.9202794369E+00
  1.4745762712E-01   2.2282166246E+01   1.9208427513E+00
  1.4915254237E-01   2.2274195925E+01   1.9214050370E+00
  1.5084745763E-01   2.2266187363E+01   1.9219653022E+00
  1.5254237288E-01   2.2258139570E+01   1.9225230488E+00
  1.5423728814E-01   2.2250057608E+01   1.9230698281E+00
  1.5593220339E-01   2.2241938357E+01   1.9236071751E+00
  1.5762711864E-01   2.2233786603E+01   1.9241356152E+00
  1.5932203390E-01   2.2225608110E+01   1.9246673754E+00
  1.6101694915E-01   2.2217402977E+01   1.9252129071E+00
  1.6271186441E-01   2.2209165866E+01   1.9257739456E+00
  1.6440677966E-01   2.2200899563E+01   1.9263496796E+00
  1.6610169492E-01   2.2192600383E+01   1.9269542673E+00
  1.6779661017E-01   2.2184263652E+01   1.9275910708E+00
  1.6949152542E-01   2.2175900197E+01   1.9282476214E+00
  1.7118644068E-01   2.2167509915E+01   1.9289259062E+00
  1.7288135593E-01   2.2159097603E+01   1.9296129234E+00
  1.7457627119E-01   2.2150655685E+01   1.9303138646E+00
  1.7627118644E-01   2.2142184441E+01   1.9310275322E+00
  1.7796610169E-01   2.2133675343E+01   1.9317580685E+00
  1.7966101695E-01   2.2125139912E+01   1.9324927998E+00
  1.8135593220E-01   2.2116576675E+01   1.9332319927E+00
  1.8305084746E-01   2.2107977777E+01   1.9339852624E+00
  1.8474576271E-01   2.2099349658E+01   1.9347401471E+00
  1.8644067797E-01   2.2090687135E+01   1.9354968334E+00
  1.8813559322E-01   2.2081991599E+01   1.9362564398E+00
  1.8983050847E-01   2.2073263986E+01   1.9370216084E+00
  1.9152542373E-01   2.2064502533E+01   1.9377944527E+00
  1.9322033898E-01   2.2055709592E+01   1.9385698411E+00
  1.9491525424E-01   2.2046886509E+01   1.9393487033E+00
  1.9661016949E-01   2.2038042235E+01   1.9401291556E+00
  1.9830508475E-01   2.2029170022E+01   1.9409039893E+00
  2.0000000000E-01   2.2020279628E+01   1.9416575414E+00
  2.0169491525E-01   2.2011375246E+01   1.9424028035E+00
  2.0338983051E-01   2.2002450143E+01   1.9431492769E+00
  2.0508474576E-01   2.1993501655E+01   1.9438996801E+00
  2.0677966102E-01   2.1984531005E+01   1.9446430902E+00
  2.0847457627E-01   2.1975542353E+01   1.9453906963E+00
  2.1016949153E-01   2.1966540414E+01   1.9461396831E+00
  2.1186440678E-01   2.1957523144E+01   1.9468954157E+00
  2.1355932203E-01   2.1948484884E+01   1.9476619531E+00
  2.1525423729E-01   2.1939429425E+01   1.9484403381E+00
  2.1694915254E-01   2.1930354653E+01   1.9492398217E+00
  2.1864406780E-01   2.1921259913E+01   1.9500585853E+00
  2.2033898305E-01   2.1912151120E+01   1.9508972511E+00
  2.2203389831E-01   2.1903025772E+01   1.9517498703E+00
  2.2372881356E-01   2.1893885565E+01   1.9526061533E+00
  2.2542372881E-01   2.1884723683E+01   1.9534672956E+00
  2.2711864407E-01   2.1875543288E+01   1.9543438132E+00
  2.2881355932E-01   2.1866351784E+01   1.9552352055E+00
  2.3050847458E-01   2.1857148408E+01   1.9561323110E+00
  2.3220338983E-01   2.1847932869E+01   1.9570324887E+00
  2.3389830508E-01   2.1838697651E+01   1.9579394043E+00
  2.3559322034E-01   2.1829444473E+01   1.9588405435E+00
  2.3728813559E-01   2.1820173276E+01   1.9597361953E+00
  2.3898305085E-01   2.1810885780E+01   1.9606298487E+00
  2.4067796610E-01   2.1801574423E+01   1.9615286093E+00
  2.4237288136E-01   2.1792226100E+01   1.9624326205E+00
  2.4406779661E-01   2.1782849837E+01   1.9633409372E+00
  2.4576271186E-01   2.1773436679E+01   1.9642598252E+00
  2.4745762712E-01   2.1763986590E+01   1.9651950128E+00
  2.4915254237E-01   2.1754497986E+01   1.9661441604E+00
  2.5084745763E-01   2.1744973387E+01   1.9670990071E+00
  2.5254237288E-01   2.1735410286E+01   1.9680644328E+00
  2.5423728814E-01   2.1725817772E+01   1.9690320288E+00
  2.5593220339E-01   2.1716202801E+01   1.9700043034E+00
  2.5762711864E-01   2.1706562113E+01   1.9709821649E+00
  2.5932203390E-01   2.1696890147E+01   1.9719657502E+00
  2.6101694915E-01   2.1687186144E+01   1.9729479236E+00
  2.6271186441E-01   2.1677450926E+01   1.9739290579E+00
  2.6440677966E-01   2.1667689577E+01   1.9749060098E+00
  2.6610169492E-01   2.1657903856E+01   1.9758794179E+00
  2.6779661017E-01   2.1648100877E+01   1.9768375577E+00
  2.6949152542E-01   2.1638276350E+01   1.9777769671E+00
  2.7118644068E-01   2.1628422694E+01   1.9786886290E+00
  2.7288135593E-01   2.1618543282E+01   1.9795553724E+00
  2.7457627119E-01   2.1608640378E+01   1.9803802820E+00
  2.7627118644E-01   2.1598714727E+01   1.9811845337E+00
  2.7796610169E-01   2.1588766949E+01   1.9819580752E+00
  2.7966101695E-01   2.1578789741E+01   1.9827181378E+00
  2.8135593220E-01   2.1568779475E+01   1.9834649319E+00
  2.8305084746E-01   2.1558733932E+01   1.9841933480E+00
  2.8474576271E-01   2.1548658171E+01   1.9849094527E+00
  2.8644067797E-01   2.1538548907E+01   1.9856086173E+00
  2.8813559322E-01   2.1528395364E+01   1.9863074305E+00
  2.8983050847E-01   2.1518201314E+01   1.9870045107E+00
  2.9152542373E-01   2.1507976018E+01   1.9876961815E+00
  2.9322033898E-01   2.1497716682E+01   1.9883775524E+00
  2.9491525424E-01   2.1487417387E+01   1.9890635101E+00
  2.9661016949E-01   2.1477086498E+01   1.9897607843E+00
  2.9830508475E-01   2.1466723185E+01   1.9904686475E+00
  3.0000000000E-01   2.1456325257E+01   1.9911704032E+00
  3.0169491525E-01   2.1445900024E+01   1.9918721154E+00
  3.0338983051E-01   2.1435446378E+01   1.9925784033E+00
  3.0508474576E-01   2.1424962693E+01   1.9932953838E+00
  3.0677966102E-01   2.1414454281E+01   1.9940154241E+00
  3.0847457627E-01   2.1403914624E+01   1.9947574761E+00
  3.1016949153E-01   2.1393353159E+01   1.9955044485E+00
  3.1186440678E-01   2.1382763451E+01   1.9962647719E+00
  3.1355932203E-01   2.1372156856E+01   1.9970164033E+00
  3.1525423729E-01   2.1361526380E+01   1.9977710423E+00
  3.1694915254E-01   2.1350870342E+01   1.9985295193E+00
  3.1864406780E-01   2.1340196308E+01   1.9992909582E+00
  3.2033898305E-01   2.1329490240E+01   2.0000604456E+00
  3.2203389831E-01   2.1318754847E+01   2.0008229191E+00
  3.2372881356E-01   2.1307991548E+01   2.0015761383E+00
  3.2542372881E-01   2.1297205627E+01   2.0023241966E+00
  3.2711864407E-01   2.1286392883E+01   2.0030593517E+00
  3.2881355932E-01   2.1275556478E+01   2.0037834401E+00
  3.3050847458E-01   2.1264683975E+01   2.0045007188E+00
  3.3220338983E-01   2.1253776915E+01   2.0052297984E+00
  3.3389830508E-01   2.1242843966E+01   2.0059681680E+00
  3.3559322034E-01   2.1231884378E+01   2.0067159363E+00
  3.3728813559E-01   2.1220894774E+01   2.0074651302E+00
  3.3898305085E-01   2.1209886929E+01   2.0082045670E+00
  3.4067796610E-01   2.1198858103E+01   2.0089337192E+00
  3.4237288136E-01   2.1187804898E+01   2.0096600626E+00
  3.4406779661E-01   2.1176734307E+01   2.0103802138E+00
  3.4576271186E-01   2.1165648088E+01   2.0111029859E+00
  3.4745762712E-01   2.1154549554E+01   2.0118198550E+00
  3.4915254237E-01   2.1143441444E+01   2.0125397235E+00
  3.5084745763E-01   2.1132315728E+01   2.0132670314E+00
  3.5254237288E-01   2.1121171070E+01   2.0140073552E+00
  3.5423728814E-01   2.1109998821E+01   2.0147711986E+00
  3.5593220339E-01   2.1098801450E+01   2.0155690589E+00
  3.5762711864E-01   2.1087581482E+01   2.0164087694E+00
  3.5932203390E-01   2.1076346745E+01   2.0172716989E+00
  3.6101694915E-01   2.1065092238E+01   2.0181470129E+00
  3.6271186441E-01   2.1053829012E+01   2.0190297742E+00
  3.6440677966E-01   2.1042543780E+01   2.0199285712E+00
  3.6610169492E-01   2.1031253515E+01   2.0208334762E+00
  3.6779661017E-01   2.1019956144E+01   2.0217320012E+00
  3.6949152542E-01   2.1008647077E+01   2.0226359427E+00
  3.7118644068E-01   2.0997317711E+01   2.0235461852E+00
  3.7288135593E-01   2.0985962906E+01   2.0244772196E+00
  3.7457627119E-01   2.0974602820E+01   2.0254006359E+00
  3.7627118644E-01   2.0963228429E+01   2.0263290984E+00
  3.7796610169E-01   2.0951842578E+01   2.0272710159E+00
  3.7966101695E-01   2.0940445794E+01   2.0282327738E+00
  3.8135593220E-01   2.0929035669E+01   2.0292005485E+00
  3.8305084746E-01   2.0917609050E+01   2.0301639135E+00
  3.8474576271E-01   2.0906172828E+01   2.0311209283E+00
  3.8644067797E-01   2.0894721847E+01   2.0320708984E+00
  3.8813559322E-01   2.0883263032E+01   2.0330093188E+00
  3.8983050847E-01   2.0871786264E+01   2.0339576589E+00
  3.9152542373E-01   2.0860294156E+01   2.0349106920E+00
  3.9322033898E-01   2.0848782608E+01   2.0358715139E+00
  3.9491525424E-01   2.0837246000E+01   2.0368555190E+00
  3.9661016949E-01   2.0825674168E+01   2.0378555056E+00
  3.9830508475E-01   2.0814055245E+01   2.0388750243E+00
  4.0000000000E-01   2.0802398453E+01   2.0399056061E+00
  4.0169491525E-01   2.0790706341E+01   2.0409518795E+00
  4.0338983051E-01   2.0778984055E+01   2.0420080861E+00
  4.0508474576E-01   2.0767225747E+01   2.0430599111E+00
  4.0677966102E-01   2.0755439218E+01   2.0441186211E+00
  4.0847457627E-01   2.0743627928E+01   2.0451721855E+00
  4.1016949153E-01   2.0731773055E+01   2.0462339503E+00
  4.1186440678E-01   2.0719887120E+01   2.0472952309E+00
  4.1355932203E-01   2.0707961423E+01   2.0483695090E+00
  4.1525423729E-01   2.0695998550E+01   2.0494598749E+00
  4.1694915254E-01   2.0684014390E+01   2.0505449535E+00
  4.1864406780E-01   2.0671993315E+01   2.0516399376E+00
  4.2033898305E-01   2.0659931018E+01   2.0527442078E+00
  4.2203389831E-01   2.0647821902E+01   2.0538679041E+00
  4.2372881356E-01   2.0635669278E+01   2.0550078618E+00
  4.2542372881E-01   2.0623483295E+01   2.0561463411E+00
  4.2711864407E-01   2.0611263612E+01   2.0572991737E+00
  4.2881355932E-01   2.0599004338E+01   2.0584625685E+00
  4.3050847458E-01   2.0586703431E+01   2.0596448831E+00
  4.3220338983E-01   2.0574376731E+01   2.0608399713E+00
  4.3389830508E-01   2.0562032407E+01   2.0620389299E+00
  4.3559322034E-01   2.0549651828E+01   2.0632465440E+00
  4.3728813559E-01   2.0537242554E+01   2.0644686214E+00
  4.3898305085E-01   2.0524813489E+01   2.0656899157E+00
  4.4067796610E-01   2.0512352175E+01   2.0669135599E+00
  4.4237288136E-01   2.0499857164E+01   2.0681195932E+00
  4.4406779661E-01   2.0487329974E+01   2.0693181992E+00
  4.4576271186E-01   2.0474776666E+01   2.0705097682E+00
  4.4745762712E-01   2.0462200935E+01   2.0716872554E+00
  4.4915254237E-01   2.0449594912E+01   2.0728500800E+00
  4.5084745763E-01   2.0436953196E+01   2.0739986364E+00
  4.5254237288E-01   2.0424275292E+01   2.0751456215E+00
  4.5423728814E-01   2.0411560283E+01   2.0763056210E+00
  4.5593220339E-01   2.0398801621E+01   2.0774738452E+00
  4.5762711864E-01   2.0386008092E+01   2.0786585418E+00
  4.5932203390E-01   2.0373166589E+01   2.0798624088E+00
  4.6101694915E-01   2.0360295461E+01   2.0810652160E+00
  4.6271186441E-01   2.0347390035E+01   2.0822688986E+00
  4.6440677966E-01   2.0334456524E+01   2.0834865067E+00
  4.6610169492E-01   2.0321493356E+01   2.0847238354E+00
  4.6779661017E-01   2.0308521751E+01   2.0859525602E+00
  4.6949152542E-01   2.0295542456E+01   2.0871862358E+00
  4.7118644068E-01   2.0282552618E+01   2.0884259133E+00
  4.7288135593E-01   2.0269547560E+01   2.0896790038E+00
  4.7457627119E-01   2.0256536136E+01   2.0909084605E+00
  4.7627118644E-01   2.0243531690E+01   2.0921208066E+00
  4.7796610169E-01   2.0230526223E+01   2.0933375673E+00
  4.7966101695E-01   2.0217513400E+01   2.0945621207E+00
  4.8135593220E-01   2.0204479066E+01   2.0957913732E+00
  4.8305084746E-01   2.0191433265E+01   2.0970342002E+00
