# time = 1000.0
# FINE UNIFORM Grid points = 1181
# Pressure (Pa) = 101325
#         1_posUnif        2_uvel_mean        3_uvel_rmsf   4_uvel_rhsfRatio        5_vvel_mean        6_vvel_rmsf   7_vvel_rhsfRatio        8_wvel_mean        9_wvel_rmsf  10_wvel_rhsfRatio             11_Rxx             12_Ryy             13_Rzz             14_Rxy             15_Rxz             16_Ryz
 -9.3898305085E-01   1.3862520566E+01   2.2662825022E+00   0.0000000000E+00   4.2373599728E-04   8.0370653756E-01   0.0000000000E+00   4.2373599728E-04   8.0370653756E-01   0.0000000000E+00   5.1364291854E+00   6.4597681206E-01   6.4597681206E-01  -3.7193810028E-03  -3.7193810028E-03   6.4597681206E-01
 -9.3728813559E-01   1.3948241785E+01   2.2662260602E+00   0.0000000000E+00   3.8570957490E-04   8.0115691137E-01   0.0000000000E+00   3.8570957490E-04   8.0115691137E-01   0.0000000000E+00   5.1361848202E+00   6.4188604621E-01   6.4188604621E-01  -4.2090227590E-03  -4.2090227590E-03   6.4188604621E-01
 -9.3559322034E-01   1.4031465337E+01   2.2659412382E+00   0.0000000000E+00   3.6004704548E-04   7.9861076737E-01   0.0000000000E+00   3.6004704548E-04   7.9861076737E-01   0.0000000000E+00   5.1349076868E+00   6.3781348847E-01   6.3781348847E-01  -4.5526762670E-03  -4.5526762670E-03   6.3781348847E-01
 -9.3389830508E-01   1.4112287613E+01   2.2655420225E+00   0.0000000000E+00   3.4414881336E-04   7.9605235399E-01   0.0000000000E+00   3.4414881336E-04   7.9605235399E-01   0.0000000000E+00   5.1331176985E+00   6.3373418707E-01   6.3373418707E-01  -5.0024168234E-03  -5.0024168234E-03   6.3373418707E-01
 -9.3220338983E-01   1.4190811437E+01   2.2651880158E+00   0.0000000000E+00   3.4836634368E-04   7.9352877475E-01   0.0000000000E+00   3.4836634368E-04   7.9352877475E-01   0.0000000000E+00   5.1315340631E+00   6.2972289884E-01   6.2972289884E-01  -5.4071633271E-03  -5.4071633271E-03   6.2972289884E-01
 -9.3050847458E-01   1.4267085341E+01   2.2648384620E+00   0.0000000000E+00   3.6587991158E-04   7.9104952010E-01   0.0000000000E+00   3.6587991158E-04   7.9104952010E-01   0.0000000000E+00   5.1299646030E+00   6.2579451646E-01   6.2579451646E-01  -5.8423356067E-03  -5.8423356067E-03   6.2579451646E-01
 -9.2881355932E-01   1.4341187135E+01   2.2644267084E+00   0.0000000000E+00   3.9783688617E-04   7.8859432765E-01   0.0000000000E+00   3.9783688617E-04   7.8859432765E-01   0.0000000000E+00   5.1281079881E+00   6.2191632052E-01   6.2191632052E-01  -6.2847252100E-03  -6.2847252100E-03   6.2191632052E-01
 -9.2711864407E-01   1.4413214118E+01   2.2639751600E+00   0.0000000000E+00   4.4019841882E-04   7.8621534127E-01   0.0000000000E+00   4.4019841882E-04   7.8621534127E-01   0.0000000000E+00   5.1260647354E+00   6.1816987502E-01   6.1816987502E-01  -6.6996393440E-03  -6.6996393440E-03   6.1816987502E-01
 -9.2542372881E-01   1.4483233283E+01   2.2634956190E+00   0.0000000000E+00   5.1890432041E-04   7.8392544060E-01   0.0000000000E+00   5.1890432041E-04   7.8392544060E-01   0.0000000000E+00   5.1238933909E+00   6.1457421737E-01   6.1457421737E-01  -7.0667115466E-03  -7.0667115466E-03   6.1457421737E-01
 -9.2372881356E-01   1.4551361473E+01   2.2629180299E+00   0.0000000000E+00   6.1823864462E-04   7.8169806747E-01   0.0000000000E+00   6.1823864462E-04   7.8169806747E-01   0.0000000000E+00   5.1212743840E+00   6.1108661690E-01   6.1108661690E-01  -7.2559768048E-03  -7.2559768048E-03   6.1108661690E-01
