# time = 200
# FINE UNIFORM Grid points = 361
# Pressure (Pa) = 101325
#         1_posUnif              2_Rkk           3_thetaZ           4_thetaY           5_thetaX            6_xmap1            7_xmap2
  -5.2222222222e-01   4.2442198512e+00   2.5850865621e-02  -2.5842232326e-02   7.8506410416e-01   6.8385782470e-01  -3.8459253728e-16
  -5.1666666667e-01   4.2797842286e+00   2.7727134483e-02  -2.7716482294e-02   7.8501386493e-01   6.8436993735e-01  -1.9229626864e-16
  -5.1111111111e-01   4.3154014649e+00   2.9781171012e-02  -2.9767972962e-02   7.8495483543e-01   6.8393620722e-01   1.9229626864e-16
  -5.0555555556e-01   4.3476693415e+00   3.1807063524e-02  -3.1790986517e-02   7.8489248920e-01   6.8277441211e-01   1.9229626864e-16
  -5.0000000000e-01   4.3780323382e+00   3.3411115132e-02  -3.3392482318e-02   7.8484021972e-01   6.8120830709e-01  -3.8459253728e-16
  -4.9444444444e-01   4.4101280341e+00   3.4399460976e-02  -3.4379126347e-02   7.8480673522e-01   6.7933096135e-01   4.8074067160e-16
  -4.8888888889e-01   4.4476004204e+00   3.4791321412e-02  -3.4770284305e-02   7.8479318948e-01   6.7718757734e-01   0.0000000000e+00
  -4.8333333333e-01   4.4915986489e+00   3.4929116740e-02  -3.4907828909e-02   7.8478838979e-01   6.7496127355e-01   0.0000000000e+00
  -4.7777777778e-01   4.5361430299e+00   3.4951540905e-02  -3.4930212066e-02   7.8478760683e-01   6.7267561267e-01   0.0000000000e+00
  -4.7222222222e-01   4.5748983343e+00   3.4559096605e-02  -3.4538477596e-02   7.8480123535e-01   6.7008771736e-01   0.0000000000e+00
  -4.6666666667e-01   4.6067614247e+00   3.3462185727e-02  -3.3443467490e-02   7.8483851333e-01   6.6765432225e-01   1.9229626864e-16
  -4.6111111111e-01   4.6308277312e+00   3.1743200723e-02  -3.1727220250e-02   7.8489451712e-01   6.6588151562e-01   1.9229626864e-16
  -4.5555555556e-01   4.6455395109e+00   2.9664013091e-02  -2.9650970354e-02   7.8495831553e-01   6.6466411737e-01   0.0000000000e+00
  -4.5000000000e-01   4.6481855162e+00   2.7435617810e-02  -2.7425298196e-02   7.8502190129e-01   6.6389355238e-01  -1.9229626864e-16
  -4.4444444444e-01   4.6369318767e+00   2.5412014715e-02  -2.5403813416e-02   7.8507534764e-01   6.6366642270e-01   0.0000000000e+00
  -4.3888888889e-01   4.6135643190e+00   2.3893384144e-02  -2.3886566631e-02   7.8511277084e-01   6.6421768806e-01  -7.6918507455e-16
  -4.3333333333e-01   4.5793991296e+00   2.2626915114e-02  -2.2621125174e-02   7.8514221842e-01   6.6541771471e-01   0.0000000000e+00
  -4.2777777778e-01   4.5377434280e+00   2.1181883360e-02  -2.1177133153e-02   7.8517386084e-01   6.6703721207e-01  -1.9229626864e-16
  -4.2222222222e-01   4.4899270795e+00   1.9500476408e-02  -1.9496769800e-02   7.8520805317e-01   6.6902193811e-01   0.0000000000e+00
  -4.1666666667e-01   4.4313644113e+00   1.7267430174e-02  -1.7264856518e-02   7.8524909617e-01   6.7106790434e-01   0.0000000000e+00
  -4.1111111111e-01   4.3651369569e+00   1.4603182236e-02  -1.4601625421e-02   7.8529154459e-01   6.7350826908e-01  -1.9229626864e-16
  -4.0555555556e-01   4.2968312058e+00   1.1803163722e-02  -1.1802341641e-02   7.8532850937e-01   6.7617787050e-01  -3.8459253728e-16
  -4.0000000000e-01   4.2320376381e+00   9.0255869596e-03  -9.0252193694e-03   7.8535743399e-01   6.7898483528e-01   0.0000000000e+00
  -3.9444444444e-01   4.1722430964e+00   6.3743309311e-03  -6.3742014351e-03   7.8537784768e-01   6.8206568716e-01   0.0000000000e+00
  -3.8888888889e-01   4.1178879813e+00   3.8828578650e-03  -3.8828286090e-03   7.8539062513e-01   6.8549345342e-01  -3.8459253728e-16
  -3.8333333333e-01   4.0681134658e+00   1.6103676167e-03  -1.6103655370e-03   7.8539686686e-01   6.8895549519e-01   1.9229626864e-16
  -3.7777777778e-01   4.0221445085e+00  -5.3167805433e-04   5.3167804213e-04   7.8539802205e-01   6.9178279763e-01  -3.8459253728e-16
  -3.7222222222e-01   3.9810604816e+00  -2.6007717150e-03   2.6007629340e-03   7.8539478141e-01   6.9393237421e-01   0.0000000000e+00
  -3.6666666667e-01   3.9415048889e+00  -4.2735955904e-03   4.2735565671e-03   7.8538903163e-01   6.9550374537e-01   1.9229626864e-16
  -3.6111111111e-01   3.8994405690e+00  -5.1950262722e-03   5.1949561714e-03   7.8538466935e-01   6.9644294349e-01   0.0000000000e+00
  -3.5555555556e-01   3.8566112153e+00  -5.3754911371e-03   5.3754134811e-03   7.8538371568e-01   6.9722759286e-01   1.9229626864e-16
  -3.5000000000e-01   3.8153079383e+00  -4.8479343155e-03   4.8478773546e-03   7.8538641227e-01   6.9805941435e-01   0.0000000000e+00
  -3.4444444444e-01   3.7781918448e+00  -3.7133068345e-03   3.7132812381e-03   7.8539126921e-01   6.9870085251e-01   1.9229626864e-16
  -3.3888888889e-01   3.7467640187e+00  -2.2682182574e-03   2.2682124246e-03   7.8539559100e-01   6.9903772143e-01   0.0000000000e+00
  -3.3333333333e-01   3.7236111173e+00  -7.5969471401e-04   7.5969454019e-04   7.8539787493e-01   6.9906733011e-01  -3.8459253728e-16
  -3.2777777778e-01   3.7118451142e+00   7.2850801491e-04  -7.2850781256e-04   7.8539789812e-01   6.9876635607e-01   0.0000000000e+00
  -3.2222222222e-01   3.7130936370e+00   1.9789845110e-03  -1.9789806403e-03   7.8539620521e-01   6.9827312316e-01  -7.6918507455e-16
  -3.1666666667e-01   3.7271152803e+00   2.5749056700e-03  -2.5748971480e-03   7.8539484830e-01   6.9781047878e-01  -7.6918507455e-16
  -3.1111111111e-01   3.7523725265e+00   2.0984547028e-03  -2.0984500894e-03   7.8539596168e-01   6.9749698153e-01   1.9229626864e-16
  -3.0555555556e-01   3.7867189949e+00   4.3423520394e-04  -4.3423649370e-04   7.8539806915e-01   6.9738851535e-01   0.0000000000e+00
  -3.0000000000e-01   3.8257780221e+00  -2.2264903855e-03   2.2264848794e-03   7.8539568486e-01   6.9772780758e-01  -3.8459253728e-16
  -2.9444444444e-01   3.8645994037e+00  -5.4523840046e-03   5.4523029585e-03   7.8538329927e-01   6.9868930621e-01  -3.8459253728e-16
  -2.8888888889e-01   3.9010403699e+00  -8.5714386500e-03   8.5711238080e-03   7.8536142954e-01   7.0028657623e-01  -1.9229626864e-16
  -2.8333333333e-01   3.9337007046e+00  -1.1246078536e-02   1.1245367446e-02   7.8533492891e-01   7.0245062162e-01  -3.8459253728e-16
  -2.7777777778e-01   3.9637169012e+00  -1.3742357014e-02   1.3741059575e-02   7.8530374314e-01   7.0534727840e-01   0.0000000000e+00
  -2.7222222222e-01   3.9905988939e+00  -1.6349563085e-02   1.6347378365e-02   7.8526452118e-01   7.0892645609e-01  -1.9229626864e-16
  -2.6666666667e-01   4.0121869563e+00  -1.9165845576e-02   1.9162326392e-02   7.8521452114e-01   7.1304800646e-01   0.0000000000e+00
  -2.6111111111e-01   4.0269794608e+00  -2.1899681634e-02   2.1894431906e-02   7.8515840378e-01   7.1767431166e-01  -3.8459253728e-16
  -2.5555555556e-01   4.0332691700e+00  -2.4117555839e-02   2.4110544907e-02   7.8510739150e-01   7.2271525155e-01   1.9229626864e-16
  -2.5000000000e-01   4.0329132164e+00  -2.5869100136e-02   2.5860448778e-02   7.8506363292e-01   7.2785836036e-01   0.0000000000e+00
  -2.4444444444e-01   4.0282039428e+00  -2.7400971648e-02   2.7390690867e-02   7.8502285069e-01   7.3292395776e-01   1.9229626864e-16
